с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Лайк Хостел,"ул. Московская, д.12 кв. 91, Великий Новгород 173020 Россия",58.54455,31.30629
2020-10-22,Новгородская область,Зимогорье,Отели,,,Motel SKS,"Ulitsa Sovkhoznzya, 10, Зимогорье 175400 Россия",57.98697,33.25153
2020-10-22,Новгородская область,Ретлё,Отели,,,Baza Otdykha,Ретлё 175202 Россия,58.15923,31.083036
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Карелинн Отель,"Большая Санкт-Петербургская, 21, Великий Новгород 173001 Россия",58.53085,31.269373
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Отель Веряжский,"ул. Нехинская, 44/3, Великий Новгород 173000 Россия",58.52273,31.24465
2020-10-22,Новгородская область,Перевоз,Отели,,,Valday Eco Vacation,Перевоз 174356 Россия,58.299496,33.23604
2020-10-22,Новгородская область,Старая Русса,Отели,,,Baza Otdykha,"Stroenie 3 Il'menskaya Ulitsa, Старая Русса 175201 Россия",57.986076,31.36867
2020-10-22,Новгородская область,Старая Русса,Отели,,,Holiday Village 'Buriy Medved',"Khmelevo, Старая Русса 175121 Россия",58.033268,31.600693
2020-10-22,Новгородская область,Воротово,Отели,,,База отдыха меглино,Воротово 174477 Россия,58.41436,35.091694
2020-10-22,Новгородская область,Шимский район,Отели,,,Sport Centre Borsky,"Krasnogorka 120, Бор 606446 Россия",58.20169,30.6688
2020-10-22,Новгородская область,Рощино,Отели,,,Усадьба,"7 Pesochnaya Ulitsa 7, Рощино 197000 Россия",58.38492,33.94799
2020-10-22,Новгородская область,Старая Русса,Отели,,,Hostel on Shtykova 3,"Naberezhnaya Generala Stykova 3, Старая Русса 175202 Россия",57.99305,31.35433
2020-10-22,Новгородская область,Мельница,Отели,,,Guest House Melnitsa,"Melnitsa, Мельница 174350 Россия",58.254818,33.27892
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Хостел Круиз - Большая Ель,"ул. Прусская, д. 11, Великий Новгород Россия",58.52007,31.26814
2020-10-22,Новгородская область,Мстинский Мост,Отели,,,Guest House In Mistinskyy Most,"Vorovskogo, 42, Мстинский Мост 174290 Россия",58.69188,32.575825
2020-10-22,Новгородская область,Боровичский район,Отели,,,Гостевой дом МСТА,"ул. Дзержинского, 8, Боровичи 174411 Россия",58.39038,33.908333
2020-10-22,Новгородская область,Отели Новгородской области,Отели,,,Prosto Kvashino Kozynevo,"Ul. Molodezhnaya 1, 173513 Россия",58.35772,33.89305
2020-10-22,Новгородская область,Отели Новгородской области,Отели,,,Hotel Na Pankovke,"Industrialnaya Street 21 Pankovka, Novgorodsky District, 173000 Россия",58.498207,31.193832
2020-10-22,Новгородская область,B&B/мини-отели/гостиницы Новгородской области,Отели,,,Guest House on Tsentralnaya 197,"Ul. Tsentral'naya Dom 197, 173525 Россия",58.67266,31.3805
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостиница Большая Ель,"ул. Прусская, д. 11, Великий Новгород 173025 Россия",58.51858,31.26345
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Хостел Sleep & Go,"улица Черемнова-Конюхова, 8, Великий Новгород 173004 Россия",58.528458,31.292126
2020-10-22,Новгородская область,Шимский район,Отели,,,Капитан,"ул. Южная, д.15, Бор 174150 Россия",58.200592,30.698946
2020-10-22,Новгородская область,Валдай,Отели,,,Berendeevo Tsarstvo,"Derevnya Shuya, Валдай 175421 Россия",58.01303,33.34269
2020-10-22,Новгородская область,Окуловка,Отели,,,база отдыха Аленушка,"44 Ulitsa Lenina, Окуловка 174350 Россия",58.37419,33.297626
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Ханса Хостел,"Улица Ильина 10/13, Великий Новгород 173000 Россия",58.51623,31.30097
2020-10-22,Новгородская область,Кривое Колено,Отели,,,Mstinskie Gorki Hotel,"Gorodishchi Village, Кривое Колено 174260 Россия",58.685833,32.605278
2020-10-22,Новгородская область,Пестово,Отели,,,"Отель ""Пестово""","ул. Почтовая, 13A, Пестово 174510 Россия",58.60234,35.80752
2020-10-22,Новгородская область,Пестово,Отели,,,Povalikhino Cottage,"Village of Povalikhino 10, Пестово 606503 Россия",58.59823,35.8154
2020-10-22,Новгородская область,Усадье,Отели,,,Russkaya Usadba,"Gidrologicheskaya ul., d. 3, Усадье 175402 Россия",58.023167,33.258263
2020-10-22,Новгородская область,Взвад,Отели,,,House of Hunter and Fisherman,"Centralnaya ulitca 1, Взвад 175219 Россия",58.15831,31.46994
2020-10-22,Новгородская область,Ретлё,Отели,,,"Usad'ba ""Bol'shoi Kamen'""",Ретлё 175215 Россия,58.156033,31.081598
2020-10-22,Новгородская область,Перерва,Отели,,,Pererva Country House,"Ulitsa Moskovskaya 5, Перерва 175333 Россия",57.484985,32.998947
2020-10-22,Новгородская область,Бор,Отели,,,Baza Otdikha Lubytino Khutor,Бор 174760 Россия,58.794205,33.38256
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Hotel Raduga,"ulitsa Khutynskaya 10A 3rd Floor, Великий Новгород 173020 Россия",58.53652,31.30727
2020-10-22,Новгородская область,Селище,Отели,,,Ski Club Liubogorie,Селище 174770 Россия,58.17139,33.586945
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Дружба,"Дубровский пос, 2 Великий Октябрь, Великий Новгород 404158 Россия",58.52328,31.26991
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Пансионат,"3 Lazarevskiy Pereulok, Великий Новгород 173003 Россия",58.53419,31.27208
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Guest House Bereza,"Narodnaya Ulitsa, 2 a Litera B, Великий Новгород 173000 Россия",58.52735,31.30128
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Hostel on Belova 6,"Ulitsa Belova 6, Великий Новгород 173015 Россия",58.52269,31.25365
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Grace Hotel,"ул. Попова, 5, Великий Новгород 173021 Россия",58.529667,31.235352
2020-10-22,Новгородская область,Артём,Отели,,,Gostevoi Dom,"Tsiolkovskogo 54, Артём 692751 Россия",58.55128,31.21687
2020-10-22,Новгородская область,Валдайский район,Отели,,,Tri Ozera Guesthouse,"Derevnya Luchki 68, Лучки 175430 Россия",58.13866,33.108902
2020-10-22,Новгородская область,Артём,Отели,,,Любогорница,"ул. Артема-12, Артём 174750 Россия",58.73897,33.47513
2020-10-22,Новгородская область,Валдайский район,Отели,,,Три Озера,Лучки 175430 Россия,58.401196,30.16809
2020-10-22,Новгородская область,Красный Бережок,Отели,,,Красный Бережок,"на берегу реки Мста, Красный Бережок 174560 Россия",58.542908,32.262085
2020-10-22,Новгородская область,Котовицы,Отели,,,Volkhov River Guest House,"Volkhov River Bank, 177 km from M10, Building 30B, Котовицы 173000 Россия",58.648247,31.437159
2020-10-22,Новгородская область,Прилуки,Отели,,,загородныи дом,"Речная,дом 9, Прилуки 173000 Россия",58.50755,31.23606
2020-10-22,Новгородская область,Валдайский район,Отели,,,Motel' Trassa M-10,"Ulitsa Moskovskaya 102, Едрово 175429 Россия",57.913567,33.619762
2020-10-22,Новгородская область,Опеченский Посад,Отели,,,Гостевой дом в Опеченском Посаде,"3-я линия,   72, Опеченский Посад 174442 Россия",58.275963,34.11492
2020-10-22,Новгородская область,Берёзовка,Отели,,,Inn Dubrava,Берёзовка 174360 Россия,58.552322,31.050661
2020-10-22,Новгородская область,Новая Ситенка,Отели,,,Guest House Vozle Ozera Petrova,Новая Ситенка 175420 Россия,57.93604,33.501778
2020-10-22,Новгородская область,Парфинский район,Отели,,,Глухарь Клуб,"улица Мира, 13, Юрьево 175133 Россия",58.041534,31.591686
2020-10-22,Новгородская область,Валдай,Отели,,,Hotel Au Royal Mad,"15 Peschanaya Ulitsa, Валдай 125057 Россия",57.95889,33.24412
2020-10-22,Новгородская область,Валдай,Отели,,,Усадьба Закидово,"деревня Закидово, Валдай Россия",58.00011,33.52294
2020-10-22,Новгородская область,Борисово,Отели,,,Baza Otdyha Valdajskaja,"ul. Lesnaya, Борисово 175400 Россия",58.08534,33.289
2020-10-22,Новгородская область,Валдай,Отели,,,Valdayskaya Riviera,"Ulitsa Generala Belova, 5, Валдай 175400 Россия",57.98475,33.25528
2020-10-22,Новгородская область,Боровичский район,Отели,,,Апартаменты на Ботаническои,"Botanicheskaya Street 5A, Боровичи 174401 Россия",58.40253,33.90116
2020-10-22,Новгородская область,Большой Городок,Отели,,,Economy Hotel Lubytino,"Magistralnaya 6 Dom, Большой Городок 174760 Россия",58.80574,33.41266
2020-10-22,Новгородская область,Боровичский район,Отели,,,Гостевой дом МСТА,"ул. Дзержинского, д. 8, Боровичи 174411 Россия",58.38996,33.90831
2020-10-22,Новгородская область,Боровичский район,Отели,,,Kvartira,"Rabochaya Ulica. D.7, Боровичи 174411 Россия",58.37653,33.89963
2020-10-22,Новгородская область,Боровичский район,Отели,,,Gostevoy Dom V Opechenskom Posade,"Selo Opechensky Posad, 3-ya Liniya, 72, Боровичи 174442 Россия",58.38859,33.89839
2020-10-22,Новгородская область,Боровичский район,Отели,,,Dom Masarskogo Podvor'ia,"Opechenskii Posad, Боровичи 174400 Россия",58.38859,33.89839
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Bania-Dom Chungha-Changha,"Sankt-Pietierburghskaia ulitsa, d 115, kor.1, Великий Новгород 173008 Россия",58.52589,31.27429
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Коттедж ""Бронница""","Речная ул., 49, Великий Новгород 173003 Россия",58.50713,31.23847
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Криз автокемпинг,"Державина улица, Великий Новгород 173020 Россия",58.54906,31.28141
2020-10-22,Новгородская область,Боровичский район,Отели,,,Sanatoriy AO BKO,"ulitsa Zavodskaya naberezhnaya 2, Боровичи 174411 Россия",58.38781,33.90028
2020-10-22,Новгородская область,Чудово,Отели,,,Званка общежитие,"Парайненская улица, д. 3, Чудово 174210 Россия",59.12028,31.67363
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Хостел ""Любава""","ул. Озёрная, д. 4, Великий Новгород 173009 Россия",58.510612,31.239325
2020-10-22,Новгородская область,Ретлё,Отели,,,Большой Камень,Ретлё 175215 Россия,58.157173,31.084103
2020-10-22,Новгородская область,Чудово,Отели,,,"Мотель ""Оазис""","автодорога Москва — Санкт-Петербург М-10 (Е-105), 582 км (справа), Чудово 174213 Россия",59.136208,31.630571
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Лайк Хостел,"ул. Зелинского дом 26, Великий Новгород 173000 Россия",58.53446,31.25155
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Voyaj,"ul. Timura Frunze-Olovyanka d. 19-1, Великий Новгород 173004 Россия",58.53027,31.29099
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Мини отель дом майера,"2 Ulitsa Mikhaylova, Великий Новгород 173000 Россия",58.52328,31.26991
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Guesthouse in Slutka,"Slutka dom 109, Великий Новгород 173022 Россия",58.63069,31.42937
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Hostel Madagaskar,"Zelinskogo 26 1 etazh, Великий Новгород 173023 Россия",58.53604,31.23995
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Krasny Berezhok,"Derevnya Krasnyy Berezhok Novgorodskaya Oblast, Великий Новгород 174260 Россия",58.546066,32.26472
2020-10-22,Новгородская область,Никольское,Отели,,,Gostevoy Dvor,"Shkol'naya Vel'yo-Stany 15, Никольское 175327 Россия",57.700363,32.99888
2020-10-22,Новгородская область,Берёзовик,Отели,,,Turbaza Charodeyka,"Zavidichye Lake, Берёзовик 174341 Россия",58.358864,33.155903
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Отель-Бутик Халява Мёд,"ул. Черепичная, 4, Великий Новгород 173003 Россия",58.54499,31.27288
2020-10-22,Новгородская область,Окуловка,Отели,,,Юность,"улица Кирова, д. 8, Окуловка 174350 Россия",58.37655,33.29682
2020-10-22,Новгородская область,Велье-Станы,Отели,,,Гостевои дворик на Валдае,"Школьная Вельё-Станы 15, Велье-Станы 175327 Россия",57.70061,32.998512
2020-10-22,Новгородская область,Кривая Клетка,Отели,,,"База отдыха ""Красота""",Кривая Клетка 175333 Россия,57.517532,32.965015
2020-10-22,Новгородская область,Пирусс,Отели,,,Пирос,"на берегу реки Валдайки, Пирусс 174419 Россия",58.14201,33.8211
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Панковка,"ул. Индустриальная, д. 21, Великий Новгород 173526 Россия",58.493496,31.20344
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Hotel On Prusskaya 8,"8 Prusskaya Ulitsa, Великий Новгород 173007 Россия",58.51952,31.26554
2020-10-22,Новгородская область,Окуловка,Отели,,,База отдыха Мельница,"ул. Парфенова, д. 22 национальный парк ""Валдайский"", Окуловка 174352 Россия",58.3994,33.28127
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Родничок,"ул. Космонавтов, д. 18/1, Великий Новгород 173016 Россия",58.53757,31.25409
2020-10-22,Новгородская область,Великий Новгород,Отели,,,North Star Hotel Apartments,"56 Pskovskaya Ulitsa, Великий Новгород 173016 Россия",58.50544,31.22646
2020-10-22,Новгородская область,Зайцево,Отели,,,Зайцева гора,"Центральная, д.139, Зайцево 175453 Россия",58.36844,32.0666
2020-10-22,Новгородская область,Валдай,Отели,,,Гостиница Валдай,"ул. Луначарского, д. 20, Валдай 175400 Россия",57.97806,33.25651
2020-10-22,Новгородская область,Чудово,Отели,,,"Мотель ""Чудово""","581 км. а/д Москва-Санкт-Петербург АЗС №262, Чудово 174210 Россия",59.12443,31.637856
2020-10-22,Новгородская область,Валдайский район,Отели,,,Pansionat Severnoye Siyaniye,"Valdayskiy Rayon, Шуя 175421 Россия",58.013515,33.344025
2020-10-22,Новгородская область,Валдай,Отели,,,Baza Otdiha Golyboy Fakel,"Zimogorje Village, 7th km Valdai - Navolok shossee, Валдай 175400 Россия",57.935333,33.31739
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Dilizhans Hotel,"ул. Студенческая 31, Великий Новгород 173014 Россия",58.53638,31.29192
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Guest House Home,"Ulitsa Prusskaya dom 36, Stroyeniye 2, Великий Новгород 173015 Россия",58.51724,31.25405
2020-10-22,Новгородская область,Малая Вишера,Отели,,,Новгородский Следопыт,"дер. Веребье, Малая Вишера 174260 Россия",58.67735,32.70259
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Хостел ""История""","ул. Ильина, 19/44, Великий Новгород 173000 Россия",58.518063,31.293068
2020-10-22,Новгородская область,Рощино,Отели,,,Валдай,Рощино 175418 Россия,57.97578,33.2518
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Хостел Ганзейский двор,"ул. Зелинского, д.30, Великий Новгород 173023 Россия",58.53446,31.25155
2020-10-22,Новгородская область,Новая Деревня,Отели,,,Гостевой дом Три клена,"ул. Кленовая, 3, Новая Деревня 173020 Россия",58.542465,31.340149
2020-10-22,Новгородская область,Новая Ситенка,Отели,,,Valdai Club Tennis,"Valdai Tennis Club 1, Новая Ситенка 175420 Россия",57.945087,33.498775
2020-10-22,Новгородская область,Окуловка,Отели,,,Bereg Valdaia,"D.26E Okulovskii Raion, Окуловка 174356 Россия",58.37553,33.28644
2020-10-22,Новгородская область,Валдай,Отели,,,Кот и Кошка,"Крупской, 34, Валдай 175400 Россия",57.98089,33.25461
2020-10-22,Новгородская область,Окуловский район,Отели,,,Berloga,"Dom 7, Березовка 174360 Россия",58.222023,33.470806
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Академ ВН Хостел,"Саши Устинова, 3, Великий Новгород 173003 Россия",58.540558,31.258303
2020-10-22,Новгородская область,Пестово,Отели,,,Калинка,"улица Гайдара, 1, Пестово 174511 Россия",58.59823,35.8154
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой дом Джем,"ул. Московская, д. 7A, Великий Новгород 173014 Россия",58.53384,31.302532
2020-10-22,Новгородская область,Валдайский район,Отели,,,Берендеево царство,Шуя Россия,58.01508,33.390373
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой дом Bergen,"Молотковская,  33, Великий Новгород 173004 Россия",58.52314,31.29603
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Хостел Береста,"ул. Хутынская 10а 2 этаж, Великий Новгород 173020 Россия",58.536953,31.30762
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Рэстап Хостел ,"ул. Михайлова, д. 32, кв. 2, Великий Новгород 173000 Россия",58.51419,31.28674
2020-10-22,Новгородская область,Боровичский район,Отели,,,Отель VICTORIA,"улица Льва Толстого,  2, Боровичи 174411 Россия",58.386456,33.908604
2020-10-22,Новгородская область,Боровичский район,Отели,,,Гостиница Винтаж,"ул. Московская, 30, Боровичи 174406 Россия",58.38425,33.91458
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Хостел Великий,"ул. Великая, д. 9/3, Великий Новгород 173003 Россия",58.52632,31.2806
2020-10-22,Новгородская область,Мясной Бор,Отели,,,Mотель привал,"ул. Центральная, 18A, Мясной Бор 173503 Россия",58.822777,31.476034
2020-10-22,Новгородская область,Бураково,Отели,,,Кемпинг Валдайская тропа,"Дорожная,  д.11, Бураково 175310 Россия",57.67113,32.968697
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Неревский,"Ул. Великая, 1, Великий Новгород Россия",58.526237,31.278538
2020-10-22,Новгородская область,Новая Деревня,Отели,,,Три Клена,"ул. Кленовая, д.3, Новая Деревня 173020 Россия",58.5391,31.33502
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Апартаменты Берлога,"улица Каберова-Власьевская 47Б, Великий Новгород Россия",58.51138,31.258352
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой Дом Альянс,"ул. Народная, 2А, Великий Новгород 173014 Россия",58.527035,31.30214
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Гостевой дом ""Кожевники""","ул. Строителей, 9, Великий Новгород 173003 Россия",58.533833,31.275545
2020-10-22,Новгородская область,Рощино,Отели,,,Дом отдыха Валдай,Рощино 175418 Россия,58.020588,33.32472
2020-10-22,Новгородская область,Боровичский район,Отели,,,Гостиница Ткачи,"ул. Дзержинского, д. 8A, Боровичи 174411 Россия",58.389915,33.90887
2020-10-22,Новгородская область,Валдай,Отели,,,Holiday Home Podlipki,"Ulitsa Pobedy 10, Валдай 175400 Россия",57.98663,33.25407
2020-10-22,Новгородская область,Валдай,Отели,,,Vatzy Guesthouse,"Ulitsa Vasil'yeva, d.38, Валдай 175430 Россия",57.98427,33.236645
2020-10-22,Новгородская область,Валдай,Отели,,,Baza Klevoe Mesto,"Валдаискии раион. Деревня Усадья, Валдай 175402 Россия",58.03574,33.256516
2020-10-22,Новгородская область,Боровичский район,Отели,,,Рабочая слобода,"Посёлок 1 цеха д. 17, Боровичи 174411 Россия",58.384346,33.88375
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Otel' Veryazhskiy,"ul. Nekhinskaya 44, K  3, Великий Новгород 173000 Россия",58.51918,31.22161
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Ламбада,"ул. Зоотехническая, д. 3, Великий Новгород Россия",58.55218,31.22531
2020-10-22,Новгородская область,Селище,Отели,,,Klub Otdyha Liubogorie,"Dom 33, Селище 174770 Россия",58.81665,33.548737
2020-10-22,Новгородская область,Старая Русса,Отели,,,Визави,"Минеральная улица, д. 59, лит. А, Старая Русса Россия",57.99739,31.3616
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Hotel Welcome Inn,"Molotkovskaya St., 4, Великий Новгород 173004 Россия",58.523277,31.296083
2020-10-22,Новгородская область,Боровичский район,Отели,,,"Гостиница ""Олимп""","пл. Спасская , д.4 СК ""Олимп"", Боровичи 174411 Россия",58.385586,33.899315
2020-10-22,Новгородская область,Валдайский район,Отели,,,"Турбаза ""Великое озеро""","ул. Береговая д. 1, Симаниха 175425 Россия",57.723656,33.06597
2020-10-22,Новгородская область,Валдай,Отели,,,Придорожный комплекс Автопарк,"ул. Московская, 105, Валдай 175333 Россия",57.90207,33.641487
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостиница Садко,"ул. Федоровский Ручей, д. 16, Великий Новгород 173000 Россия",58.521736,31.297174
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой дом Валерия,"ул. Мичуринская, д. 14, Великий Новгород 173000 Россия",58.511345,31.253254
2020-10-22,Новгородская область,Валдай,Отели,,,Валдай Эко Клуб,"ул. Зеленая,  д. 1, Валдай Россия",57.927464,33.22601
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой дом Добрыня,"Добрыня,  5, Великий Новгород 173007 Россия",58.51824,31.267885
2020-10-22,Новгородская область,Старая Русса,Отели,,,Гостиница Полисть,"ул. Гостинодворская, д. 20, Старая Русса 175202 Россия",57.99138,31.36153
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Юрьевское Подворье,"ш. Юрьевское, д. 6а, Великий Новгород 173007 Россия",58.48974,31.27109
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Амакс отель Россия,"Набережная А. Невского, 19/1, Великий Новгород 173000 Россия",58.516396,31.283825
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Отель София,"ул. Газон д. 3А, Великий Новгород 173001 Россия",58.524136,31.270668
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостевой Дом Орловский,"переулок Орловский 5/8, Великий Новгород 173007 Россия",58.51278,31.257221
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостиница Интурист,"ул. Великая, 16, Великий Новгород 173001 Россия",58.53161,31.280996
2020-10-22,Новгородская область,Валдай,Отели,,,Валдайские Зори,"ул. Молотковская, д. 2, Валдай 175400 Россия",57.97435,33.26827
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Рахманинов отель,"ул. Большая Московская, 10, Великий Новгород 173000 Россия",58.517776,31.286293
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Гостевой дом ""Три кота""","ул. Обороны д.3/1, Великий Новгород 173007 Россия",58.51265,31.266506
2020-10-22,Новгородская область,Великий Новгород,Отели,,,"Гостиница ""Волхов""","ул. Предтеченская, 24, Великий Новгород 173007 Россия",58.52374,31.265749
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Гостиница Акрон,"ул. Предтеченская, д. 24, Великий Новгород Россия",58.524403,31.265972
2020-10-22,Новгородская область,Великий Новгород,Отели,,,Бутик-отель Трувор,"ул. Дворцовая 2/1, Великий Новгород 173000 Россия",58.520283,31.28566
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Исторические места для прогулок,Ярославово Дворище,"Торговая сторона, Великий Новгород Россия",58.51848,31.282558
2020-10-22,Новгородская область,Старая Русса,Достопримечательности,Природа и парки,Парки,Курортный парк Старая Русса,"ул. Минеральная, 62, Старая Русса 175202 Россия",57.99739,31.3616
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Памятники и статуи,Памятник девушке-туристке,"Кремлевский пешеходный мост, Великий Новгород Россия",58.52031,31.2806
2020-10-22,Новгородская область,Старая Русса,Достопримечательности,Достопримечательности и культурные объекты,Церкви и соборы,Церковь Георгия Победоносца,"ул. Георгиевская, 26, Старая Русса 175202 Россия",57.98702,31.35668
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Архитектурные достопримечательности,Церковь Спаса Преображения на Ильине улице,"ул. Ильина, 26, Великий Новгород 173000 Россия",58.51824,31.28795
2020-10-22,Новгородская область,Новгородская область,Достопримечательности,Музеи,Специализированные музеи,Боровичский краеведческий музей,"Октябрьской Революции набережная, д. 17, Боровичи 174400 Россия",58.37912,33.91487
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Музеи,Специализированные музеи,Витославлицы музей народного деревянного зодчества,"Юрьевское шоссе, Великий Новгород 173007 Россия",58.49167,31.271278
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Музеи,Специализированные музеи,Центр музыкальных древностей В.И. Поветкина,"Ильина, 9Б, Великий Новгород 173000 Россия",58.519234,31.289318
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Мосты,Пешеходный мост через реку Волхов,"Софийская набережная, Великий Новгород Россия",58.52076,31.27735
2020-10-22,Новгородская область,Валдай,Достопримечательности,Достопримечательности и культурные объекты,Культурные объекты и достопримечательности,Иверский святоозерский мужской монастырь,Валдай Россия,57.989365,33.304478
2020-10-22,Новгородская область,Старая Русса,Достопримечательности,Музеи,Специализированные музеи,Музей Усадьба средневекового рушанина,"ул. Сварога, 44, Старая Русса 175204 Россия",57.985855,31.364857
2020-10-22,Новгородская область,Старая Русса,Достопримечательности,Музеи,Исторические музеи,Дом-Музей Ф. М. Достоевского,"Достоевского набережная, д. 42/2, Старая Русса 175202 Россия",57.981255,31.35707
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Архитектурные достопримечательности,Владычная (Грановитая) палата,"Кремль, 14, Великий Новгород 173007 Россия",58.52277,31.27561
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,"Священные места и религиозные достопримечательности,Архитектурные достопримечательности",Свято-Юрьев мужской монастырь,"Юрьевское шоссе, д. 10, Великий Новгород 173007 Россия",58.48811,31.2818
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Памятники и статуи,Памятник «Тысячелетие России»,"Новгородский кремль, Великий Новгород Россия",58.51914,31.27548
2020-10-22,Новгородская область,Великий Новгород,Достопримечательности,Достопримечательности и культурные объекты,Архитектурные достопримечательности,Собор Софии Премудрости Божией,"территория Кремль, 11, Великий Новгород 173007 Россия",58.5209,31.27286
